label,p,indiv_median,two_median,Name
independent,0.13201631390597518,6244.857451690386,9445.49135802469,cistrome_ets1_93396_seq67_2
independent,1.0,20500.331918906137,16141.289617486298,cistrome_ets1_93396_seq681
independent,0.6096418293242223,25506.39333924927,26361.1061093248,cistrome_ets1_93396_seq683
independent,0.03227425988808647,235.12853734701497,285.836734693878,cistrome_ets1_93396_seq684
independent,0.4977651015658503,239.632849775855,251.87469879518105,cistrome_ets1_93396_seq685
independent,0.6094691365846705,1914.3346658972066,2110.02352941176,cistrome_ets1_93396_seq698
cooperative,0.0007924406175217598,1879.5267000705348,3569.8514285714296,cistrome_ets1_93396_seq704
independent,0.6096418293242223,9636.297786508181,8425.493670886079,cistrome_ets1_93396_seq708_0
independent,0.13639475330362025,14683.548440048768,19428.865497076,cistrome_ets1_93396_seq71
independent,0.33044640790822233,2274.7659897292247,2786.88636363636,cistrome_ets1_93396_seq715
independent,0.03227425988808647,656.8605719231659,1162.1818181818198,cistrome_ets1_93396_seq717
independent,0.03227425988808647,6105.214545694719,9266.68144044321,cistrome_ets1_93396_seq725
independent,0.6096418293242223,2344.076620698053,2240.41450777202,cistrome_ets1_93396_seq73
independent,0.6096418293242223,13212.683275058314,14169.2181818182,cistrome_ets1_93396_seq732
independent,1.0,55331.30422872793,51968.723163841794,cistrome_ets1_93396_seq734
cooperative,0.0007924406175217598,270.716913286248,870.450867052023,cistrome_ets1_93396_seq737
independent,0.04034903712672845,898.7620527466092,1273.13989637306,cistrome_ets1_93396_seq74
independent,0.13639475330362025,32158.827659122897,48172.497041420094,cistrome_ets1_93396_seq743_0
independent,1.0,974.870967741935,859.786666666667,cistrome_ets1_93396_seq749
independent,0.33044640790822233,567.0731382762929,717.0232558139529,cistrome_ets1_93396_seq757_0
independent,1.0,16102.35375900234,10770.9026548673,cistrome_ets1_93396_seq757_2
independent,0.03227425988808647,4174.084245597337,5808.094117647061,cistrome_ets1_93396_seq766_0
independent,0.33044640790822233,50636.33837901162,52765.6181818182,cistrome_ets1_93396_seq766_1
independent,0.13639475330362025,10494.92099670066,15391.526627218898,cistrome_ets1_93396_seq774
independent,0.03227425988808647,16216.630768311968,20623.2214765101,cistrome_ets1_93396_seq778
independent,0.33044640790822233,3348.391384024149,3872.58757062147,cistrome_ets1_93396_seq785
independent,0.15507563709708697,429.50085774334553,577.428571428571,cistrome_ets1_93396_seq795
independent,1.0,25563.714905149052,13456.8421052632,cistrome_ets1_93396_seq818
